time,setpoint,measured_position,error,raw_voltage,voltage_command
0.373000,90.000000,86.375214,3.672699,1.145203,1.145203
0.374000,90.000000,86.422714,3.624786,1.135468,1.135468
0.375000,90.000000,86.469818,3.577286,1.125824,1.125824
0.376000,90.000000,86.516525,3.530182,1.116257,1.116257
0.377000,90.000000,86.562836,3.483475,1.106766,1.106766
0.378000,90.000000,86.608749,3.437164,1.097366,1.097366
0.379000,90.000000,86.654266,3.391251,1.088043,1.088043
0.380000,90.000000,86.699402,3.345734,1.078796,1.078796
0.381000,90.000000,86.744141,3.300598,1.069626,1.069626
0.382000,90.000000,86.788513,3.255859,1.060532,1.060532
0.383000,90.000000,86.832520,3.211487,1.051514,1.051514
0.384000,90.000000,86.876144,3.167480,1.042572,1.042572
0.385000,90.000000,86.919388,3.123856,1.033722,1.033722
0.386000,90.000000,86.962265,3.080612,1.024948,1.024948
0.387000,90.000000,87.004791,3.037735,1.016251,1.016251
0.388000,90.000000,87.046951,2.995209,1.007614,1.007614
0.389000,90.000000,87.088760,2.953049,0.999054,0.999054
0.390000,90.000000,87.130203,2.911240,0.990555,0.990555
0.391000,90.000000,87.171295,2.869797,0.982132,0.982132
0.392000,90.000000,87.212036,2.828705,0.973785,0.973785
0.393000,90.000000,87.252426,2.787964,0.965515,0.965515
0.394000,90.000000,87.292480,2.747574,0.957306,0.957306
0.395000,90.000000,87.332199,2.707520,0.949173,0.949173
0.396000,90.000000,87.371567,2.667801,0.941101,0.941101
0.397000,90.000000,87.410614,2.628433,0.933090,0.933090
0.398000,90.000000,87.449326,2.589386,0.925140,0.925140
0.399000,90.000000,87.487701,2.550674,0.917267,0.917267
0.400000,90.000000,87.525742,2.512299,0.909470,0.909470
0.401000,90.000000,87.563461,2.474258,0.901733,0.901733
0.402000,90.000000,87.600861,2.436539,0.894058,0.894058
0.403000,90.000000,87.637939,2.399139,0.886444,0.886444
0.404000,90.000000,87.674698,2.362061,0.878891,0.878891
0.405000,90.000000,87.711151,2.325302,0.871414,0.871414
0.406000,90.000000,87.747284,2.288849,0.863983,0.863983
0.407000,90.000000,87.783112,2.252716,0.856628,0.856628
0.408000,90.000000,87.818634,2.216888,0.849350,0.849350
0.409000,90.000000,87.853851,2.181366,0.842117,0.842117
0.410000,90.000000,87.888763,2.146149,0.834946,0.834946
0.411000,90.000000,87.923386,2.111237,0.827835,0.827835
0.412000,90.000000,87.957703,2.076614,0.820786,0.820786
0.413000,90.000000,87.991730,2.042297,0.813797,0.813797
0.414000,90.000000,88.025467,2.008270,0.806870,0.806870
0.415000,90.000000,88.058929,1.974533,0.799988,0.799988
0.416000,90.000000,88.092087,1.941071,0.793182,0.793182
0.417000,90.000000,88.124969,1.907913,0.786423,0.786423
0.418000,90.000000,88.157578,1.875031,0.779724,0.779724
0.419000,90.000000,88.189926,1.842422,0.773071,0.773071
0.420000,90.000000,88.222000,1.810074,0.766479,0.766479
0.421000,90.000000,88.253799,1.778000,0.759949,0.759949
0.422000,90.000000,88.285324,1.746201,0.753464,0.753464
0.423000,90.000000,88.316574,1.714676,0.747040,0.747040
0.424000,90.000000,88.347565,1.683426,0.740677,0.740677
0.425000,90.000000,88.378296,1.652435,0.734360,0.734360
0.426000,90.000000,88.408768,1.621704,0.728104,0.728104
0.427000,90.000000,88.438980,1.591232,0.721893,0.721893
0.428000,90.000000,88.468933,1.561020,0.715729,0.715729
0.429000,90.000000,88.498627,1.531067,0.709625,0.709625
0.430000,90.000000,88.528061,1.501373,0.703568,0.703568
0.431000,90.000000,88.557251,1.471939,0.697556,0.697556
0.432000,90.000000,88.586197,1.442749,0.691589,0.691589
0.433000,90.000000,88.614899,1.413803,0.685684,0.685684
0.434000,90.000000,88.643356,1.385101,0.679825,0.679825
0.435000,90.000000,88.671570,1.356644,0.674011,0.674011
