time,setpoint,measured_position,error,raw_voltage,voltage_command
0.463000,90.000000,88.778419,1.243362,0.521905,0.521905
0.464000,90.000000,88.800018,1.221581,0.517464,0.517464
0.465000,90.000000,88.821434,1.199982,0.513060,0.513060
0.466000,90.000000,88.842674,1.178566,0.508694,0.508694
0.467000,90.000000,88.863731,1.157326,0.504363,0.504363
0.468000,90.000000,88.884605,1.136269,0.500069,0.500069
0.469000,90.000000,88.905304,1.115395,0.495813,0.495813
0.470000,90.000000,88.925819,1.094696,0.491592,0.491592
0.471000,90.000000,88.946152,1.074181,0.487408,0.487408
0.472000,90.000000,88.966309,1.053848,0.483261,0.483261
0.473000,90.000000,88.986298,1.033691,0.479149,0.479149
0.474000,90.000000,89.006119,1.013702,0.475072,0.475072
0.475000,90.000000,89.025764,0.993881,0.471029,0.471029
0.476000,90.000000,89.045242,0.974236,0.467021,0.467021
0.477000,90.000000,89.064552,0.954758,0.463048,0.463048
0.478000,90.000000,89.083702,0.935448,0.459108,0.459108
0.479000,90.000000,89.102692,0.916298,0.455201,0.455201
0.480000,90.000000,89.121521,0.897308,0.451326,0.451326
0.481000,90.000000,89.140182,0.878479,0.447484,0.447484
0.482000,90.000000,89.158676,0.859818,0.443675,0.443675
0.483000,90.000000,89.177010,0.841324,0.439901,0.439901
0.484000,90.000000,89.195190,0.822990,0.436160,0.436160
0.485000,90.000000,89.213219,0.804810,0.432449,0.432449
0.486000,90.000000,89.231087,0.786781,0.428769,0.428769
0.487000,90.000000,89.248795,0.768913,0.425122,0.425122
0.488000,90.000000,89.266350,0.751205,0.421507,0.421507
0.489000,90.000000,89.283760,0.733650,0.417923,0.417923
0.490000,90.000000,89.301018,0.716240,0.414368,0.414368
0.491000,90.000000,89.318130,0.698982,0.410844,0.410844
0.492000,90.000000,89.335098,0.681870,0.407350,0.407350
0.493000,90.000000,89.351929,0.664902,0.403885,0.403885
0.494000,90.000000,89.368622,0.648071,0.400448,0.400448
0.495000,90.000000,89.385170,0.631378,0.397039,0.397039
0.496000,90.000000,89.401566,0.614830,0.393659,0.393659
0.497000,90.000000,89.417816,0.598434,0.390310,0.390310
0.498000,90.000000,89.433922,0.582184,0.386990,0.386990
0.499000,90.000000,89.449883,0.566078,0.383700,0.383700
0.500000,90.000000,89.465714,0.550117,0.380439,0.380439
0.501000,90.000000,89.481415,0.534286,0.377205,0.377205
0.502000,90.000000,89.496979,0.518585,0.373997,0.373997
0.503000,90.000000,89.512413,0.503021,0.370816,0.370816
0.504000,90.000000,89.527710,0.487587,0.367662,0.367662
0.505000,90.000000,89.542870,0.472290,0.364536,0.364536
0.506000,90.000000,89.557907,0.457130,0.361437,0.361437
0.507000,90.000000,89.572823,0.442093,0.358364,0.358364
0.508000,90.000000,89.587608,0.427177,0.355315,0.355315
0.509000,90.000000,89.602272,0.412392,0.352292,0.352292
0.510000,90.000000,89.616806,0.397728,0.349294,0.349294
0.511000,90.000000,89.631218,0.383194,0.346322,0.346322
0.512000,90.000000,89.645500,0.368782,0.343375,0.343375
0.513000,90.000000,89.659660,0.354500,0.340455,0.340455
0.514000,90.000000,89.673691,0.340340,0.337559,0.337559
0.515000,90.000000,89.687599,0.326309,0.334689,0.334689
0.516000,90.000000,89.701385,0.312401,0.331844,0.331844
0.517000,90.000000,89.715057,0.298615,0.329024,0.329024
0.518000,90.000000,89.728615,0.284943,0.326228,0.326228
0.519000,90.000000,89.742065,0.271385,0.323454,0.323454
0.520000,90.000000,89.755394,0.257935,0.320702,0.320702
0.521000,90.000000,89.768608,0.244606,0.317974,0.317974
0.522000,90.000000,89.781715,0.231392,0.315270,0.315270
0.523000,90.000000,89.794708,0.218285,0.312588,0.312588
0.524000,90.000000,89.807594,0.205292,0.309928,0.309928
0.525000,90.000000,89.820374,0.192406,0.307291,0.307291
0.526000,90.000000,89.833038,0.179626,0.304675,0.304675
0.527000,90.000000,89.845596,0.166962,0.302082,0.302082
0.528000,90.000000,89.858040,0.154404,0.299511,0.299511
0.529000,90.000000,89.870377,0.141960,0.296963,0.296963
0.530000,90.000000,89.882599,0.129623,0.294437,0.294437
0.531000,90.000000,89.894714,0.117401,0.291933,0.291933
0.532000,90.000000,89.906731,0.105286,0.289452,0.289452
0.533000,90.000000,89.918640,0.093269,0.286991,0.286991
0.534000,90.000000,89.930443,0.081360,0.284551,0.284551
0.535000,90.000000,89.942139,0.069557,0.282133,0.282133
0.536000,90.000000,89.953735,0.057861,0.279737,0.279737
0.537000,90.000000,89.965233,0.046265,0.277360,0.277360
0.538000,90.000000,89.976631,0.034767,0.275004,0.275004
0.539000,90.000000,89.987930,0.023369,0.272668,0.272668
0.540000,90.000000,89.999130,0.012070,0.270352,0.270352
0.541000,90.000000,90.010246,0.000870,0.268056,0.268056
0.542000,90.000000,90.021263,-0.010246,0.265777,0.265777
0.543000,90.000000,90.032196,-0.021263,0.263518,0.263518
0.544000,90.000000,90.043037,-0.032196,0.261277,0.261277
0.545000,90.000000,90.053787,-0.043037,0.259053,0.259053
0.546000,90.000000,90.064445,-0.053787,0.256849,0.256849
0.547000,90.000000,90.075020,-0.064445,0.254663,0.254663
0.548000,90.000000,90.085495,-0.075020,0.252494,0.252494
0.549000,90.000000,90.095886,-0.085495,0.250345,0.250345
0.550000,90.000000,90.106186,-0.095886,0.248213,0.248213
0.551000,90.000000,90.116394,-0.106186,0.246099,0.246099
0.552000,90.000000,90.126511,-0.116394,0.244004,0.244004
0.553000,90.000000,90.136543,-0.126511,0.241928,0.241928
0.554000,90.000000,90.146492,-0.136543,0.239868,0.239868
0.555000,90.000000,90.156357,-0.146492,0.237826,0.237826
0.556000,90.000000,90.166145,-0.156357,0.235801,0.235801
0.557000,90.000000,90.175842,-0.166145,0.233791,0.233791
0.558000,90.000000,90.185463,-0.175842,0.231800,0.231800
0.559000,90.000000,90.195000,-0.185463,0.229824,0.229824
0.560000,90.000000,90.204453,-0.195000,0.227865,0.227865
0.561000,90.000000,90.213821,-0.204453,0.225923,0.225923
0.562000,90.000000,90.223106,-0.213821,0.223998,0.223998
0.563000,90.000000,90.232307,-0.223106,0.222091,0.222091
0.564000,90.000000,90.241425,-0.232307,0.220200,0.220200
0.565000,90.000000,90.250465,-0.241425,0.218326,0.218326
0.566000,90.000000,90.259422,-0.250465,0.216468,0.216468
0.567000,90.000000,90.268295,-0.259422,0.214627,0.214627
0.568000,90.000000,90.277100,-0.268295,0.212802,0.212802
0.569000,90.000000,90.285828,-0.277100,0.210992,0.210992
0.570000,90.000000,90.294479,-0.285828,0.209197,0.209197
0.571000,90.000000,90.303055,-0.294479,0.207418,0.207418
0.572000,90.000000,90.311562,-0.303055,0.205654,0.205654
0.573000,90.000000,90.319992,-0.311562,0.203904,0.203904
0.574000,90.000000,90.328346,-0.319992,0.202169,0.202169
0.575000,90.000000,90.336632,-0.328346,0.200450,0.200450
0.576000,90.000000,90.344841,-0.336632,0.198745,0.198745
0.577000,90.000000,90.352982,-0.344841,0.197055,0.197055
0.578000,90.000000,90.361053,-0.352982,0.195379,0.195379
0.579000,90.000000,90.369049,-0.361053,0.193717,0.193717
0.580000,90.000000,90.376976,-0.369049,0.192071,0.192071
0.581000,90.000000,90.384834,-0.376976,0.190439,0.190439
0.582000,90.000000,90.392624,-0.384834,0.188820,0.188820
0.583000,90.000000,90.400352,-0.392624,0.187215,0.187215
0.584000,90.000000,90.408012,-0.400352,0.185623,0.185623
0.585000,90.000000,90.415604,-0.408012,0.184045,0.184045
0.586000,90.000000,90.423126,-0.415604,0.182480,0.182480
0.587000,90.000000,90.430588,-0.423126,0.180930,0.180930
0.588000,90.000000,90.437981,-0.430588,0.179392,0.179392
0.589000,90.000000,90.445305,-0.437981,0.177867,0.177867
0.590000,90.000000,90.452576,-0.445305,0.176357,0.176357
0.591000,90.000000,90.459785,-0.452576,0.174858,0.174858
0.592000,90.000000,90.466942,-0.459785,0.173370,0.173370
0.593000,90.000000,90.474030,-0.466942,0.171894,0.171894
0.594000,90.000000,90.481064,-0.474030,0.170432,0.170432
0.595000,90.000000,90.488037,-0.481064,0.168980,0.168980
0.596000,90.000000,90.494942,-0.488037,0.167541,0.167541
0.597000,90.000000,90.501785,-0.494942,0.166116,0.166116
0.598000,90.000000,90.508568,-0.501785,0.164703,0.164703
0.599000,90.000000,90.515289,-0.508568,0.163302,0.163302
0.600000,90.000000,90.521957,-0.515289,0.161914,0.161914
0.601000,90.000000,90.528572,-0.521957,0.160537,0.160537
0.602000,90.000000,90.535126,-0.528572,0.159170,0.159170
0.603000,90.000000,90.541634,-0.535126,0.157816,0.157816
0.604000,90.000000,90.548088,-0.541634,0.156471,0.156471
0.605000,90.000000,90.554482,-0.548088,0.155137,0.155137
0.606000,90.000000,90.560822,-0.554482,0.153816,0.153816
0.607000,90.000000,90.567108,-0.560822,0.152505,0.152505
0.608000,90.000000,90.573341,-0.567108,0.151205,0.151205
0.609000,90.000000,90.579514,-0.573341,0.149915,0.149915
0.610000,90.000000,90.585632,-0.579514,0.148639,0.148639
0.611000,90.000000,90.591705,-0.585632,0.147373,0.147373
0.612000,90.000000,90.597733,-0.591705,0.146116,0.146116
0.613000,90.000000,90.603706,-0.597733,0.144868,0.144868
0.614000,90.000000,90.609627,-0.603706,0.143632,0.143632
0.615000,90.000000,90.615501,-0.609627,0.142406,0.142406
0.616000,90.000000,90.621323,-0.615501,0.141189,0.141189
0.617000,90.000000,90.627090,-0.621323,0.139984,0.139984
0.618000,90.000000,90.632805,-0.627090,0.138789,0.138789
0.619000,90.000000,90.638474,-0.632805,0.137605,0.137605
0.620000,90.000000,90.644089,-0.638474,0.136430,0.136430
0.621000,90.000000,90.649658,-0.644089,0.135266,0.135266
0.622000,90.000000,90.655182,-0.649658,0.134111,0.134111
0.623000,90.000000,90.660660,-0.655182,0.132966,0.132966
0.624000,90.000000,90.666092,-0.660660,0.131830,0.131830
0.625000,90.000000,90.671471,-0.666092,0.130703,0.130703
0.626000,90.000000,90.676804,-0.671471,0.129587,0.129587
0.627000,90.000000,90.682098,-0.676804,0.128480,0.128480
0.628000,90.000000,90.687355,-0.682098,0.127381,0.127381
0.629000,90.000000,90.692574,-0.687355,0.126290,0.126290
0.630000,90.000000,90.697746,-0.692574,0.125206,0.125206
0.631000,90.000000,90.702873,-0.697746,0.124132,0.124132
0.632000,90.000000,90.707962,-0.702873,0.123067,0.123067
0.633000,90.000000,90.712997,-0.707962,0.122010,0.122010
0.634000,90.000000,90.717987,-0.712997,0.120963,0.120963
0.635000,90.000000,90.722931,-0.717987,0.119926,0.119926
0.636000,90.000000,90.727821,-0.722931,0.118898,0.118898
0.637000,90.000000,90.732674,-0.727821,0.117881,0.117881
0.638000,90.000000,90.737488,-0.732674,0.116872,0.116872
0.639000,90.000000,90.742256,-0.737488,0.115870,0.115870
0.640000,90.000000,90.746979,-0.742256,0.114878,0.114878
0.641000,90.000000,90.751656,-0.746979,0.113895,0.113895
0.642000,90.000000,90.756287,-0.751656,0.112921,0.112921
0.643000,90.000000,90.760880,-0.756287,0.111957,0.111957
0.644000,90.000000,90.765427,-0.760880,0.111000,0.111000
0.645000,90.000000,90.769936,-0.765427,0.110053,0.110053
0.646000,90.000000,90.774406,-0.769936,0.109113,0.109113
0.647000,90.000000,90.778839,-0.774406,0.108181,0.108181
0.648000,90.000000,90.783234,-0.778839,0.107257,0.107257
0.649000,90.000000,90.787598,-0.783234,0.106340,0.106340
0.650000,90.000000,90.791924,-0.787598,0.105430,0.105430
0.651000,90.000000,90.796219,-0.791924,0.104527,0.104527
0.652000,90.000000,90.800476,-0.796219,0.103631,0.103631
0.653000,90.000000,90.804695,-0.800476,0.102742,0.102742
0.654000,90.000000,90.808876,-0.804695,0.101861,0.101861
0.655000,90.000000,90.813019,-0.808876,0.100988,0.100988
0.656000,90.000000,90.817116,-0.813019,0.100122,0.100122
0.657000,90.000000,90.821182,-0.817116,0.099266,0.099266
0.658000,90.000000,90.825203,-0.821182,0.098416,0.098416
0.659000,90.000000,90.829185,-0.825203,0.097576,0.097576
0.660000,90.000000,90.833130,-0.829185,0.096743,0.096743
0.661000,90.000000,90.837036,-0.833130,0.095917,0.095917
0.662000,90.000000,90.840904,-0.837036,0.095100,0.095100
0.663000,90.000000,90.844749,-0.840904,0.094290,0.094290
0.664000,90.000000,90.848564,-0.844749,0.093485,0.093485
0.665000,90.000000,90.852341,-0.848564,0.092686,0.092686
0.666000,90.000000,90.856087,-0.852341,0.091895,0.091895
0.667000,90.000000,90.859802,-0.856087,0.091110,0.091110
0.668000,90.000000,90.863487,-0.859802,0.090331,0.090331
0.669000,90.000000,90.867142,-0.863487,0.089558,0.089558
0.670000,90.000000,90.870766,-0.867142,0.088792,0.088792
0.671000,90.000000,90.874359,-0.870766,0.088032,0.088032
0.672000,90.000000,90.877930,-0.874359,0.087278,0.087278
0.673000,90.000000,90.881470,-0.877930,0.086528,0.086528
0.674000,90.000000,90.884987,-0.881470,0.085785,0.085785
0.675000,90.000000,90.888474,-0.884987,0.085046,0.085046
0.676000,90.000000,90.891930,-0.888474,0.084314,0.084314
0.677000,90.000000,90.895355,-0.891930,0.083587,0.083587
0.678000,90.000000,90.898750,-0.895355,0.082867,0.082867
0.679000,90.000000,90.902115,-0.898750,0.082153,0.082153
0.680000,90.000000,90.905449,-0.902115,0.081446,0.081446
0.681000,90.000000,90.908745,-0.905449,0.080744,0.080744
0.682000,90.000000,90.912010,-0.908745,0.080050,0.080050
0.683000,90.000000,90.915253,-0.912010,0.079363,0.079363
0.684000,90.000000,90.918465,-0.915253,0.078680,0.078680
0.685000,90.000000,90.921646,-0.918465,0.078003,0.078003
0.686000,90.000000,90.924797,-0.921646,0.077332,0.077332
0.687000,90.000000,90.927917,-0.924797,0.076668,0.076668
0.688000,90.000000,90.931007,-0.927917,0.076010,0.076010
0.689000,90.000000,90.934067,-0.931007,0.075358,0.075358
0.690000,90.000000,90.937103,-0.934067,0.074712,0.074712
0.691000,90.000000,90.940109,-0.937103,0.074071,0.074071
0.692000,90.000000,90.943092,-0.940109,0.073436,0.073436
0.693000,90.000000,90.946060,-0.943092,0.072805,0.072805
0.694000,90.000000,90.948997,-0.946060,0.072178,0.072178
0.695000,90.000000,90.951904,-0.948997,0.071557,0.071557
0.696000,90.000000,90.954788,-0.951904,0.070942,0.070942
0.697000,90.000000,90.957642,-0.954788,0.070332,0.070332
0.698000,90.000000,90.960464,-0.957642,0.069728,0.069728
0.699000,90.000000,90.963272,-0.960464,0.069130,0.069130
0.700000,90.000000,90.966057,-0.963272,0.068535,0.068535
0.701000,90.000000,90.968811,-0.966057,0.067945,0.067945
0.702000,90.000000,90.971542,-0.968811,0.067361,0.067361
0.703000,90.000000,90.974243,-0.971542,0.066781,0.066781
0.704000,90.000000,90.976913,-0.974243,0.066208,0.066208
0.705000,90.000000,90.979561,-0.976913,0.065641,0.065641
0.706000,90.000000,90.982185,-0.979561,0.065079,0.065079
0.707000,90.000000,90.984787,-0.982185,0.064521,0.064521
0.708000,90.000000,90.987366,-0.984787,0.063968,0.063968
0.709000,90.000000,90.989914,-0.987366,0.063420,0.063420
0.710000,90.000000,90.992447,-0.989914,0.062878,0.062878
0.711000,90.000000,90.994957,-0.992447,0.062339,0.062339
0.712000,90.000000,90.997452,-0.994957,0.061804,0.061804
0.713000,90.000000,90.999924,-0.997452,0.061273,0.061273
0.714000,90.000000,91.002380,-0.999924,0.060746,0.060746
0.715000,90.000000,91.004807,-1.002380,0.060223,0.060223
0.716000,90.000000,91.007210,-1.004807,0.059705,0.059705
0.717000,90.000000,91.009590,-1.007210,0.059193,0.059193
0.718000,90.000000,91.011948,-1.009590,0.058684,0.058684
0.719000,90.000000,91.014282,-1.011948,0.058181,0.058181
0.720000,90.000000,91.016594,-1.014282,0.057682,0.057682
0.721000,90.000000,91.018883,-1.016594,0.057188,0.057188
0.722000,90.000000,91.021156,-1.018883,0.056698,0.056698
0.723000,90.000000,91.023407,-1.021156,0.056212,0.056212
0.724000,90.000000,91.025642,-1.023407,0.055730,0.055730
0.725000,90.000000,91.027855,-1.025642,0.055251,0.055251
0.726000,90.000000,91.030052,-1.027855,0.054777,0.054777
0.727000,90.000000,91.032227,-1.030052,0.054306,0.054306
0.728000,90.000000,91.034378,-1.032227,0.053840,0.053840
0.729000,90.000000,91.036514,-1.034378,0.053378,0.053378
0.730000,90.000000,91.038635,-1.036514,0.052919,0.052919
0.731000,90.000000,91.040741,-1.038635,0.052464,0.052464
0.732000,90.000000,91.042831,-1.040741,0.052011,0.052011
0.733000,90.000000,91.044907,-1.042831,0.051562,0.051562
0.734000,90.000000,91.046967,-1.044907,0.051116,0.051116
0.735000,90.000000,91.049004,-1.046967,0.050672,0.050672
0.736000,90.000000,91.051018,-1.049004,0.050234,0.050234
0.737000,90.000000,91.053017,-1.051018,0.049800,0.049800
0.738000,90.000000,91.054993,-1.053017,0.049369,0.049369
0.739000,90.000000,91.056961,-1.054993,0.048943,0.048943
0.740000,90.000000,91.058907,-1.056961,0.048518,0.048518
0.741000,90.000000,91.060837,-1.058907,0.048098,0.048098
0.742000,90.000000,91.062744,-1.060837,0.047681,0.047681
0.743000,90.000000,91.064636,-1.062744,0.047269,0.047269
0.744000,90.000000,91.066513,-1.064636,0.046860,0.046860
0.745000,90.000000,91.068375,-1.066513,0.046454,0.046454
0.746000,90.000000,91.070221,-1.068375,0.046051,0.046051
0.747000,90.000000,91.072052,-1.070221,0.045651,0.045651
0.748000,90.000000,91.073868,-1.072052,0.045254,0.045254
0.749000,90.000000,91.075668,-1.073868,0.044861,0.044861
0.750000,90.000000,91.077454,-1.075668,0.044470,0.044470
0.751000,90.000000,91.079216,-1.077454,0.044083,0.044083
0.752000,90.000000,91.080971,-1.079216,0.043700,0.043700
0.753000,90.000000,91.082710,-1.080971,0.043318,0.043318
0.754000,90.000000,91.084427,-1.082710,0.042940,0.042940
0.755000,90.000000,91.086128,-1.084427,0.042567,0.042567
0.756000,90.000000,91.087807,-1.086128,0.042196,0.042196
0.757000,90.000000,91.089470,-1.087807,0.041830,0.041830
0.758000,90.000000,91.091125,-1.089470,0.041468,0.041468
0.759000,90.000000,91.092758,-1.091125,0.041106,0.041106
0.760000,90.000000,91.094376,-1.092758,0.040750,0.040750
0.761000,90.000000,91.095978,-1.094376,0.040396,0.040396
0.762000,90.000000,91.097565,-1.095978,0.040046,0.040046
0.763000,90.000000,91.099136,-1.097565,0.039699,0.039699
0.764000,90.000000,91.100693,-1.099136,0.039355,0.039355
0.765000,90.000000,91.102234,-1.100693,0.039014,0.039014
0.766000,90.000000,91.103760,-1.102234,0.038676,0.038676
0.767000,90.000000,91.105270,-1.103760,0.038341,0.038341
0.768000,90.000000,91.106773,-1.105270,0.038009,0.038009
0.769000,90.000000,91.108261,-1.106773,0.037679,0.037679
0.770000,90.000000,91.109734,-1.108261,0.037352,0.037352
0.771000,90.000000,91.111198,-1.109734,0.037028,0.037028
0.772000,90.000000,91.112648,-1.111198,0.036705,0.036705
0.773000,90.000000,91.114090,-1.112648,0.036386,0.036386
0.774000,90.000000,91.115517,-1.114090,0.036068,0.036068
0.775000,90.000000,91.116936,-1.115517,0.035753,0.035753
0.776000,90.000000,91.118340,-1.116936,0.035440,0.035440
0.777000,90.000000,91.119728,-1.118340,0.035130,0.035130
0.778000,90.000000,91.121109,-1.119728,0.034823,0.034823
0.779000,90.000000,91.122467,-1.121109,0.034517,0.034517
0.780000,90.000000,91.123810,-1.122467,0.034216,0.034216
0.781000,90.000000,91.125137,-1.123810,0.033919,0.033919
0.782000,90.000000,91.126450,-1.125137,0.033624,0.033624
0.783000,90.000000,91.127747,-1.126450,0.033332,0.033332
0.784000,90.000000,91.129028,-1.127747,0.033044,0.033044
0.785000,90.000000,91.130295,-1.129028,0.032759,0.032759
0.786000,90.000000,91.131554,-1.130295,0.032477,0.032477
0.787000,90.000000,91.132805,-1.131554,0.032196,0.032196
0.788000,90.000000,91.134048,-1.132805,0.031917,0.031917
0.789000,90.000000,91.135277,-1.134048,0.031639,0.031639
0.790000,90.000000,91.136497,-1.135277,0.031365,0.031365
0.791000,90.000000,91.137711,-1.136497,0.031092,0.031092
0.792000,90.000000,91.138908,-1.137711,0.030820,0.030820
0.793000,90.000000,91.140099,-1.138908,0.030552,0.030552
0.794000,90.000000,91.141273,-1.140099,0.030285,0.030285
0.795000,90.000000,91.142441,-1.141273,0.030021,0.030021
0.796000,90.000000,91.143593,-1.142441,0.029759,0.029759
0.797000,90.000000,91.144737,-1.143593,0.029500,0.029500
0.798000,90.000000,91.145874,-1.144737,0.029243,0.029243
0.799000,90.000000,91.146996,-1.145874,0.028987,0.028987
0.800000,90.000000,91.148102,-1.146996,0.028734,0.028734
0.801000,90.000000,91.149200,-1.148102,0.028484,0.028484
0.802000,90.000000,91.150291,-1.149200,0.028236,0.028236
0.803000,90.000000,91.151382,-1.150291,0.027989,0.027989
0.804000,90.000000,91.152458,-1.151382,0.027743,0.027743
0.805000,90.000000,91.153519,-1.152458,0.027499,0.027499
0.806000,90.000000,91.154564,-1.153519,0.027259,0.027259
0.807000,90.000000,91.155594,-1.154564,0.027021,0.027021
0.808000,90.000000,91.156609,-1.155594,0.026787,0.026787
0.809000,90.000000,91.157623,-1.156609,0.026556,0.026556
0.810000,90.000000,91.158630,-1.157623,0.026325,0.026325
0.811000,90.000000,91.159630,-1.158630,0.026095,0.026095
0.812000,90.000000,91.160622,-1.159630,0.025867,0.025867
0.813000,90.000000,91.161598,-1.160622,0.025641,0.025641
0.814000,90.000000,91.162575,-1.161598,0.025417,0.025417
0.815000,90.000000,91.163544,-1.162575,0.025194,0.025194
0.816000,90.000000,91.164497,-1.163544,0.024972,0.024972
0.817000,90.000000,91.165451,-1.164497,0.024753,0.024753
0.818000,90.000000,91.166397,-1.165451,0.024534,0.024534
0.819000,90.000000,91.167328,-1.166397,0.024317,0.024317
0.820000,90.000000,91.168251,-1.167328,0.024103,0.024103
0.821000,90.000000,91.169159,-1.168251,0.023890,0.023890
0.822000,90.000000,91.170059,-1.169159,0.023681,0.023681
0.823000,90.000000,91.170944,-1.170059,0.023473,0.023473
0.824000,90.000000,91.171822,-1.170944,0.023268,0.023268
0.825000,90.000000,91.172691,-1.171822,0.023065,0.023065
0.826000,90.000000,91.173546,-1.172691,0.022863,0.022863
0.827000,90.000000,91.174393,-1.173546,0.022664,0.022664
0.828000,90.000000,91.175232,-1.174393,0.022467,0.022467
0.829000,90.000000,91.176064,-1.175232,0.022272,0.022272
0.830000,90.000000,91.176895,-1.176064,0.022078,0.022078
0.831000,90.000000,91.177711,-1.176895,0.021884,0.021884
0.832000,90.000000,91.178513,-1.177711,0.021693,0.021693
0.833000,90.000000,91.179298,-1.178513,0.021505,0.021505
0.834000,90.000000,91.180069,-1.179298,0.021321,0.021321
0.835000,90.000000,91.180824,-1.180069,0.021139,0.021139
0.836000,90.000000,91.181580,-1.180824,0.020961,0.020961
0.837000,90.000000,91.182335,-1.181580,0.020782,0.020782
0.838000,90.000000,91.183090,-1.182335,0.020604,0.020604
0.839000,90.000000,91.183838,-1.183090,0.020425,0.020425
0.840000,90.000000,91.184578,-1.183838,0.020248,0.020248
0.841000,90.000000,91.185310,-1.184578,0.020073,0.020073
0.842000,90.000000,91.186028,-1.185310,0.019899,0.019899
0.843000,90.000000,91.186745,-1.186028,0.019728,0.019728
0.844000,90.000000,91.187454,-1.186745,0.019557,0.019557
0.845000,90.000000,91.188156,-1.187454,0.019388,0.019388
0.846000,90.000000,91.188858,-1.188156,0.019221,0.019221
0.847000,90.000000,91.189552,-1.188858,0.019053,0.019053
0.848000,90.000000,91.190231,-1.189552,0.018887,0.018887
0.849000,90.000000,91.190910,-1.190231,0.018724,0.018724
0.850000,90.000000,91.191582,-1.190910,0.018561,0.018561
0.851000,90.000000,91.192253,-1.191582,0.018399,0.018399
0.852000,90.000000,91.192917,-1.192253,0.018238,0.018238
0.853000,90.000000,91.193581,-1.192917,0.018078,0.018078
0.854000,90.000000,91.194237,-1.193581,0.017918,0.017918
0.855000,90.000000,91.194893,-1.194237,0.017760,0.017760
0.856000,90.000000,91.195541,-1.194893,0.017601,0.017601
0.857000,90.000000,91.196190,-1.195541,0.017444,0.017444
0.858000,90.000000,91.196831,-1.196190,0.017288,0.017288
0.859000,90.000000,91.197472,-1.196831,0.017132,0.017132
0.860000,90.000000,91.198105,-1.197472,0.016977,0.016977
0.861000,90.000000,91.198730,-1.198105,0.016823,0.016823
0.862000,90.000000,91.199341,-1.198730,0.016671,0.016671
0.863000,90.000000,91.199944,-1.199341,0.016522,0.016522
0.864000,90.000000,91.200539,-1.199944,0.016374,0.016374
0.865000,90.000000,91.201134,-1.200539,0.016228,0.016228
0.866000,90.000000,91.201714,-1.201134,0.016082,0.016082
0.867000,90.000000,91.202286,-1.201714,0.015939,0.015939
0.868000,90.000000,91.202850,-1.202286,0.015798,0.015798
0.869000,90.000000,91.203415,-1.202850,0.015658,0.015658
0.870000,90.000000,91.203979,-1.203415,0.015519,0.015519
0.871000,90.000000,91.204544,-1.203979,0.015379,0.015379
0.872000,90.000000,91.205093,-1.204544,0.015239,0.015239
0.873000,90.000000,91.205635,-1.205093,0.015102,0.015102
0.874000,90.000000,91.206169,-1.205635,0.014967,0.014967
0.875000,90.000000,91.206696,-1.206169,0.014833,0.014833
0.876000,90.000000,91.207214,-1.206696,0.014701,0.014701
0.877000,90.000000,91.207726,-1.207214,0.014571,0.014571
0.878000,90.000000,91.208229,-1.207726,0.014442,0.014442
0.879000,90.000000,91.208725,-1.208229,0.014315,0.014315
0.880000,90.000000,91.209206,-1.208725,0.014189,0.014189
0.881000,90.000000,91.209686,-1.209206,0.014066,0.014066
0.882000,90.000000,91.210167,-1.209686,0.013943,0.013943
0.883000,90.000000,91.210640,-1.210167,0.013821,0.013821
0.884000,90.000000,91.211105,-1.210640,0.013699,0.013699
0.885000,90.000000,91.211563,-1.211105,0.013580,0.013580
0.886000,90.000000,91.212021,-1.211563,0.013462,0.013462
0.887000,90.000000,91.212479,-1.212021,0.013344,0.013344
0.888000,90.000000,91.212929,-1.212479,0.013226,0.013226
0.889000,90.000000,91.213364,-1.212929,0.013109,0.013109
0.890000,90.000000,91.213799,-1.213364,0.012996,0.012996
0.891000,90.000000,91.214226,-1.213799,0.012882,0.012882
0.892000,90.000000,91.214653,-1.214226,0.012770,0.012770
0.893000,90.000000,91.215080,-1.214653,0.012658,0.012658
0.894000,90.000000,91.215500,-1.215080,0.012547,0.012547
0.895000,90.000000,91.215919,-1.215500,0.012436,0.012436
0.896000,90.000000,91.216331,-1.215919,0.012326,0.012326
0.897000,90.000000,91.216743,-1.216331,0.012217,0.012217
0.898000,90.000000,91.217155,-1.216743,0.012108,0.012108
0.899000,90.000000,91.217560,-1.217155,0.012000,0.012000
0.900000,90.000000,91.217964,-1.217560,0.011892,0.011892
0.901000,90.000000,91.218361,-1.217964,0.011785,0.011785
0.902000,90.000000,91.218758,-1.218361,0.011679,0.011679
0.903000,90.000000,91.219147,-1.218758,0.011574,0.011574
0.904000,90.000000,91.219536,-1.219147,0.011470,0.011470
0.905000,90.000000,91.219917,-1.219536,0.011365,0.011365
0.906000,90.000000,91.220299,-1.219917,0.011263,0.011263
0.907000,90.000000,91.220673,-1.220299,0.011160,0.011160
0.908000,90.000000,91.221039,-1.220673,0.011059,0.011059
0.909000,90.000000,91.221405,-1.221039,0.010960,0.010960
0.910000,90.000000,91.221764,-1.221405,0.010860,0.010860
0.911000,90.000000,91.222122,-1.221764,0.010762,0.010762
0.912000,90.000000,91.222466,-1.222122,0.010664,0.010664
0.913000,90.000000,91.222801,-1.222466,0.010569,0.010569
0.914000,90.000000,91.223137,-1.222801,0.010476,0.010476
0.915000,90.000000,91.223473,-1.223137,0.010383,0.010383
